ingredient_name;synonym_name;
НОРДИГИДРОГВАЯРЕТОВАЯ КИСЛОТА; nordihydroguaiaretic acid, антиоксидант
НОРКОВЫЙ ЖИР; mink oil, животный жир, питает и смягчает кожу
НУФ; NUF (неоднозначный термин, возможно, аббревиатура, уточнение требуется)
Низкий; (вне контекста, требуется уточнение — возможно, ошибка при вставке)
ОБЕЗЖИРЕННОЕ СУХОЕ МОЛОКО; skimmed dry milk, источник белков и лактозы, смягчает кожу
ОБЛЕПИХА КРУШИНОВИДКНАЯ ЭКСТРАКТ КОСТОЧЕК; sea buckthorn (hippophae rhamnoides) seed extract, антиоксидант
ОБЛЕПИХА КРУШИНОВИДНАЯ ЭКСТРАКТ; sea buckthorn extract, hippophae rhamnoides extract, восстанавливающее действие
ОБЛЕПИХИ ГИДРОЛАТ; sea buckthorn hydrosol, освежающее, тонизирующее средство
ОБЛЕПИХИ КРУШИНОВИДНОЙ МАСЛО; sea buckthorn oil, питательное масло с каротиноидами
ОБЛЕПИХОВОЕ МАСЛО; sea buckthorn oil, то же самое, возможно под другим названием
ОВЕС ИЗМЕЛЬЧЕННЫЙ; измельчённый овёс, овсяная мука, ground oats, milled oats, oat powder
ОВСА МАСЛО; масло овса, oat oil, avena sativa oil
ОВСА ШЕЛУХА; овсяная шелуха, oat husk, oat hull
ОВСЯНАЯ МУКА; овсяная мука, oat flour, ground oats
ОВСЯНАЯ МУКА КОЛЛОИДНАЯ; коллоидная овсяная мука, colloidal oatmeal, finely ground oats
ОВСЯНИЦА АЛТАЙСКАЯ ЭКСТРАКТ; экстракт овсяницы алтайской, Altai fescue extract, Festuca altaica extract
ОВСЯНОЕ ЗЕРНО; овсяное зерно, oat grain, whole oats
ОВСЯНОЕ МАСЛО; масло овса, oat oil, avena sativa oil
ОВСЯНЫЕ ОТРУБИ; овсяные отруби, oat bran, oat fiber
ОВСЯНЫЕ ХЛОПЬЯ; овсяные хлопья, rolled oats, oatmeal flakes
ОВСЯНЫЙ БЕТА ГЛЮКАН; овсяный бета-глюкан, oat beta-glucan, beta-glucan from oats
ОГУРЕЧНОЙ КОЖУРЫ ПОРОШОК; порошок огуречной кожуры, cucumber peel powder, cucumber skin powder
ОГУРЕЧНЫЙ СОК; сок огурца, cucumber juice, cucumber extract
ОГУРЦА ГИДРОЛАТ; гидролат огурца, cucumber hydrosol, cucumber floral water
ОДУВАНЧИК ЛЕКАРСТВЕННЫЙ ЭКСТРАКТ КОРНЯ; экстракт корня одуванчика, dandelion root extract, taraxacum officinale root extract
ОДУВАНЧИК ЛЕКАРСТВЕННЫЙ ЭКСТРАКТ ЛИСТЬЕВ; экстракт листьев одуванчика, dandelion leaf extract, taraxacum officinale leaf extract
ОДУВАНЧИКА ГИДРОЛАТ; гидролат одуванчика, dandelion hydrosol, taraxacum officinale hydrosol
ОЗОКЕРИТ; озокерит, ozokerite, earth wax
ОКОПНИК ЛЕКАРСТВЕННЫЙ ПУДРА ИЗ ЛИСТЬЕВ; пудра из листьев окопника, comfrey leaf powder, symphytum officinale leaf powder
ОКОПНИК ЛЕКАРСТВЕННЫЙ ЭКСТРАКТ КОРНЕЙ; экстракт корней окопника, comfrey root extract, symphytum officinale root extract
ОКОПНИК ЛЕКАРСТВЕННЫЙ ЭКСТРАКТ ЛИСТЬЕВ; экстракт листьев окопника, comfrey leaf extract, symphytum officinale leaf extract
ОКСИД АЛЛЮМИНИЯ (КРИСТАЛЛЫ ДЛЯ ДЕРМАБРАЗИИ); оксид алюминия, aluminum oxide, alumina
ОКСИД ЖЕЛЕЗА; оксид железа, iron oxide, ferric oxide
ОКСИД ХРОМА; оксид хрома, chromium oxide, chromic oxide
ОКСИД ЦИНКА; оксид цинка, zinc oxide, ZnO
ОКСИРЕДУКТАЗЫ; оксиредуктазы, oxidoreductases, redox enzymes
ОКСИХИНОЛИН; оксихинолин, oxyquinoline, 8-hydroxyquinoline
ОКСИЭТИЛИРОВАННОЕ МАСЛО ЖОЖОБА; оксиэтилированное масло жожоба, ethoxylated jojoba oil, PEG-jojoba oil
ОКТАНОГИДРОКСАМИЧЕСКАЯ КИСЛОТА; октаногидроксамическая кислота, octanohydroxamic acid, caprylhydroxamic acid
ОКТИЛДЕЦИЛ/ППГ-3 МИРИСТИЛ ДИЛИНОЛЕАТ ДИМЕРНЫЙ ЭФИР; октилдецил/ППГ-3 миристил дилінолеат димерный эфир, octyldodecyl/PPG-3 myristyl dimer dilinoleate, synthetic ester
ОКТИЛДОДЕКАНОЛ; октилдодеканол, octyldodecanol, C20 alcohol
ОКТИЛДОДЕЦИЛ МИРИСТАТ; октилдодецил миристат, octyldodecyl myristate, ester of myristic acid
ОКТИНОКСАТ; октиноксат, octinoxate, ethylhexyl methoxycinnamate
ОКТОКРИЛЕН; октокрилен, octocrylene, UV filter
ОЛАФЛУР; олафлур, olaflur, amine fluoride
ОЛЕАТ; олеат, oleate, salt of oleic acid
ОЛЕАТ АММОНИЯ; олеат аммония, ammonium oleate, ammonium salt of oleic acid
ОЛЕИЛ БЕТАИН; олеил бетаин, oleyl betaine, surfactant
ОЛЕИЛ ПОЛИОКСИЭТИЛЕН; олеил полиоксиэтилен, oleyl polyoxyethylene, ethoxylated oleyl alcohol
ОЛЕИЛ ЭРУКАТ; олеил эрукат, oleyl erucate, ester of oleyl alcohol and erucic acid
ОЛЕИЛОВЫЙ СПИРТ; олеиловый спирт, oleyl alcohol, cis-9-octadecen-1-ol
ОЛЕИНОВАЯ КИСЛОТА; олеиновая кислота, oleic acid, C18:1 fatty acid
ОЛЕТ-10 ФОСФАТ; олет-10 фосфат, oleth-10 phosphate, ethoxylated oleyl phosphate
ОЛЕТ-20; олет-20, oleth-20, ethoxylated oleyl alcohol
ОЛЕТ-3; олет-3, oleth-3, ethoxylated oleyl alcohol
ОЛИВА ЕВРОПЕЙСКАЯ ПОРОШОК ИЗ КОСТОЧЕК; порошок из косточек оливы европейской, olive seed powder, olea europaea seed powder
ОЛИВАКС ЛС; оливакс ЛС, Olivax LS, olive-derived emulsifier
ОЛИВКОВОЕ МАСЛО; оливковое масло, olive oil, olea europaea oil
ОЛИВЫ ЕВРОПЕЙСКОЙ ЭКСТРАКТ ЛИСТЬЕВ; экстракт листьев оливы европейской, olive leaf extract, olea europaea leaf extract
ОЛИГОПЕПТИД-1; олигопептид-1, oligopeptide-1, epidermal growth factor (EGF)
ОЛИГОПЕПТИД-34; олигопептид-34, oligopeptide-34, skin-brightening peptide
ОМЕЛА БЕЛАЯ ЭКСТРАКТ ЯГОД; экстракт ягод омелы белой, mistletoe berry extract
ОМЕЛЫ ЭКСТРАКТ; экстракт омелы белой, mistletoe extract, viscum album extract
ОПОПОНАКС; опопонакс, bisabol, sweet myrrh, commiphora africana extract
ОПТИМ ГИАЛ; optimhyal, hyaluronic acid, гликокин, гиалуроновая кислота
ОПТИФЕН MIT; optiphen mit, phenoxyethanol, каприлгликоль, phenoxyethanol + caprylyl glycol
ОПТИФЕН ПЛЮС; optiphen plus, phenoxyethanol, каприлгликоль, phenoxyethanol + caprylyl glycol
ОПУНЦИИ МАСЛО (МАЦЕРАТ); масло опунции, cactus oil, prickly pear oil, opuntia ficus-indica oil
ОРАНЖЕВЫЙ; orange, citrus, citrus sinensis, апельсин
ОРАНЖЕВЫЙ КИСЛЫЙ 7; orange acid 7, o-citrus acid 7
ОРЕХ ЧЕРНЫЙ; черный орех, black walnut, juglans nigra
ОРИЗАНОЛ; оризанол, oryzanol, rice bran oil, rice germ oil
ОРНИТИН; орнитин, ornithine, L-ornithine
ОРТОСИФОН ТЫЧИНОЧНЫЙ; ортосифон тычиночный, java tea, orthosiphon stamineus
ОСМАНТУС ДУШИСТЫЙ ЭКСТРАКТ ЦВЕТОВ; экстракт цветов османтуса душистого, osmanthus fragrans flower extract
ОСМАНТУСА ЭФИРНОЕ МАСЛО; эфирное масло османтуса, osmanthus essential oil
ОСНОВА ГЕЛЬ ДЛЯ ДУША; основа для геля для душа, shower gel base
ОСНОВА ДЛЯ КОНДИЦИОНЕРА; основа для кондиционера, conditioner base
ОСНОВА ДЛЯ ШАМПУНЯ; основа для шампуня, shampoo base
ОТДУШКА ПАРФЮМЕРНАЯ; парфюмерная отдушка,Fragrance, Perfume, Scent, Aroma, Essence, Parfum
ОТРУБИ; отруби, bran, wheat bran
ОЧАНКИ ГИДРОЛАТ; гидролат очанки, eyebright hydrosol, euphrasia hydrosol
ОЧАНКИ ЛЕКАРСТВЕННОЙ ЭКСТРАКТ; экстракт очанки лекарственной, eyebright extract, euphrasia extract
ОЧАНКИ СУХОЙ ЭКСТРАКТ; сухой экстракт очанки, dry eyebright extract, dried euphrasia extract
Оранжевый GGN; оранжевый GGN, orange GGN, orange pigment GGN
Основа для шампуня 1; base for shampoo 1, shampoo base 1
ПАЖИТНИК СЕННОЙ ЭКСТРАКТ СЕМЯН; экстракт семян пажитника сенной, fenugreek seed extract, trigonella foenum-graecum seed extract
ПАЛЬМАРОЗЫ ГИДРОЛАТ; гидролат пальмарозы, palmarosa hydrosol, cymbopogon martinii hydrosol
ПАЛЬМАРОЗЫ ЭФИРНОЕ МАСЛО; эфирное масло пальмарозы, palmarosa essential oil
ПАЛЬМИТАТ НАТРИЯ; натриевый пальмитат, sodium palmitate
ПАЛЬМИТИЛ ПЕНТАПЕПТИД-3 (МАТРИКСИЛ); палмитил пентапептид-3, palmitoyl pentapeptide-3, matrixyl
ПАЛЬМИТИЛ ТЕТРАПЕПТИД-7; палмитил тетрапептид-7, palmitoyl tetrapeptide-7
ПАЛЬМИТИЛ ТРИПЕПТИД-1; палмитил трипептид-1, palmitoyl tripeptide-1
ПАЛЬМИТИНОВАЯ КИСЛОТА; пальмитиновая кислота, palmitic acid
ПАЛЬМИТОИЛ ИЗОЛЕЙЦИН; пальмитоил изолейцин, palmitoyl isoleucine
ПАЛЬМИТОИЛ ОЛИГОПЕПТИД; пальмитоил олиго пептид, palmitoyl oligopeptide
ПАЛЬМИТОИЛ ПЕНТАПЕПТИД-4; пальмитоил пентапептид-4, palmitoyl pentapeptide-4
ПАЛЬМИТОИЛ ТРИПЕПТИД-28; пальмитоил трипептид-28, palmitoyl tripeptide-28
ПАЛЬМИТОИЛ ТРИПЕПТИД-8; пальмитоил трипептид-8, palmitoyl tripeptide-8
ПАЛЬМОВАЯ КИСЛОТА; пальмовая кислота, palm acid, palmitic acid
ПАЛЬМЫ МАСЛО; масло пальмы, palm oil, Elaeis guineensis oil
ПАНАМА-ДЕРЕВО ЭКСТРАКТ; экстракт панама-дерева, Panama tree extract
ПАНТЕИН СУЛЬФОНАТ; пантеин сульфонат, pantheine sulfonate
ПАНТЕНИЛТРИАЦЕТАТ; пантенилтриацетат, panthenyl triacetate, pro-vitamin B5 derivative
ПАНТЕНОЛ; пантенол, panthenol, provitamin B5
ПАНЬИ МАСЛО; масло пани, panyi oil
ПАПАИН; папаин, papain, papaya protease
ПАПАИН ЭНЗИМЫ; энзимы папаина, papain enzymes
ПАПАЙИ КОНЦЕНТРАТ; концентрат папайи, papaya concentrate
ПАПАЙИ МАСЛО; масло папайи, papaya oil
ПАПОРОТНИК МУЖСКОЙ ЭКСТРАКТ КОРНЕЙ; экстракт корней папоротника мужского, male fern root extract
ПАРА-АМИНОБЕНЗОЙНАЯ КИСЛОТА; пара-аминобензойная кислота, PABA, para-aminobenzoic acid
ПАРАФИН; парафин, paraffin wax
ПАССИФЛОРА КРАСНО-БЕЛАЯ МАСЛО; масло красно-белой пассифлоры, red and white passion fruit oil
ПАССИФЛОРЫ (МАРАКУЙИ) МАСЛО; масло пассифлоры, масло маракуйи, passion fruit oil, maracuja oil
ПАСТЕРНАКА (КОРНЯ) ГИДРОЛАТ; гидролат пастернака, parsnip root hydrosol
ПАЧУЛИ ГИДРОЛАТ; гидролат пачули, patchouli hydrosol
ПАЧУЛИ ЭФИРНОЕ МАСЛО; эфирное масло пачули, patchouli essential oil
ПЕКАНА МАСЛО; масло пекана, pecan oil
ПЕКТИН; пектин, pectin
ПЕКУИ МАСЛО; масло пекуи, pequi oil
ПЕЛЬВЕЦИЯ ЖЕЛТОБЧАТАЯ (ЭКСТРАКТ); экстракт пельвеции желтобчатой, golden saffron extract
ПЕМЗЫ ПОРОШОК (ПЕМЗА МОЛОТАЯ); пемза молотая, pumice powder
ПЕННИКА ЛУГОВОГО МАСЛО; масло пенники луговой, meadowfoam oil
ПЕНОПОЛИУРЕТАН; пенополиуретан, polyurethane foam
ПЕНТАДЕКАНОЛИД; пентадеканолид, pentadecanolide
ПЕНТАНАТРИЙ ПЕНТЕНАТ; пентанатрий пентенат, pentasodium pentenate
ПЕНТАПЕПТИД-18; пентапептид-18, pentapeptide-18
ПЕНТАЭРИТРИЛ ТЕТРАКАПРИЛАТ/ТЕТРАКАПРАТ; пентаэритрил тетракоприлат, pentaritritol tetracaprylate
ПЕНТАЭРИТРИЛ ТЕТРАЭТИЛГЕКСАНОАТ; пентаэритрил тетратилгексаноат, pentaritritol tetraethylhexanoate
ПЕНТАЭРИТРИЛСТЕАРАТ/КАПРАТ/КАПРИЛАТ/АДИПАТ; пентаэритритилстерат, pentaritritol stearate, caprate, caprylate, adipate
ПЕНТАЭРИТРИЛТЕТРАИЗОСТЕАРАТ; пентаэритритилтетраизостеарат, pentaritritol tetraisostearate
